id,doc_pos,text_para,doc_key,n_chars_para,doc_type,para_type,lang,digital_zeroshot
1056333,23,"For Italy, the winner is a housing project that only uses renewable energy sources and maintains a low purchasing price at the same time.",detail/en/ip_13_1049,137,press,paragraph,en,0.0020720032043755
1656558,20,"energy potential of waste into electricity, district heating and process steam. The operation was examined under the simplified merger review procedure.",detail/en/mex_13_0228,152,news,paragraph,en,0.00518243853002786
1883961,13,"The Commission has also worked closely with Member States to adapt their Operational Programmes so that resources under the European Maritime and Fisheries Fund can be used for temporary cessation, if needed and appropriate.",detail/en/ip_19_2951,224,press,list,en,0.00502489926293492
1015838,367,Picture This!: A Novel Approach to Limb Donor Identification & Prosthetic Design,detail/en/ip_14_1027,80,press,paragraph,en,0.00517263822257518
55157,12,"Moreover, since 9 May, the Commission has put forward several initiatives addressing the outcome of the Conference, such as the proposal on prohibiting products made with forced labour on the Union market, the European Media Freedom Act, or the European Care Strategy. The recent State of the Union provided for the next stage in the follow-up process, as President von der Leyen announced the new Commission proposals responding to the Conference's report.",detail/en/speech_22_8266,457,speech,paragraph,en,0.0308785680681467
226419,15,"The Summit will bring together around 400 participants, including Ministers in charge of education, and key stakeholders such as teachers, researchers and representatives of civil society. I am convinced that the event will make a key contribution to further strengthening the political consensus needed to drive ambitious reform in education. I hope that you will join me on this important occasion.",detail/en/speech_17_5944,400,speech,paragraph,en,0.01441618520766496
835822,22,This is a Summit for sustainable employment and growth. It is a long time since we have been able to talk about full employment as a key objective of economic and social policy. It is now an achievable goal if we use concerted and comprehensive effort to reach it.,detail/en/speech_00_81,264,speech,paragraph,en,0.00162796024233102
681924,27,"However, we need to translate our achievements into an effective European contribution to global governance.",detail/en/speech_05_372,108,speech,paragraph,en,0.17302323877811432
56097,6,"Digitalisation kept public services, and education, going during lockdown.",detail/en/speech_22_6269,74,speech,paragraph,en,0.3711640238761902
2101904,1,COMMISSION INITIATES PROCEEDINGS IN RESPECT OF AID SCHEME FORMING PARTOF SPECIFIC ENVIRONMENTAL POLICY IN WALLONIA: STATE AID - EXECUTIVEORDERS ON THE ENVIRONMENT - BELGIUM (WALLONIA),detail/en/ip_93_124,183,press,title,en,2.980506105814129e-4
160701,34,"In our negotiations on international trade agreements, like recently with the Mercosur agreement, provisions concerning cooperation were included on AMR.",detail/en/speech_19_7354,153,speech,paragraph,en,0.00334662082605063
1222997,9,the legislation states that it applies only to losses incurred after 1 April 2006 ( Part 3 of Schedule 1 of the Finance Act 2006).,detail/en/ip_09_1461,130,press,paragraph,en,0.00821392145007848
983213,2,"Margrethe Vestager, Commissioner responsible for competition policy, said that: ‘Given the size and importance of the restructuring of Areva, the Commission has to carefully assess that the restructuring plan is sound and that the state aid does not unduly distort competition in the Single Market. Our aim is to ensure a sustainable future for Areva without the need for further government support.’",detail/en/ip_16_2587,400,press,paragraph,en,0.00152533128857612
1957759,7,"At G8 meeting, Vladimir Špidla calls for stronger support to promote decent work and the social dimension of globalisation (Moscow)",detail/en/mex_06_1010,131,news,list,en,0.01340578403323888
410593,12,Much needs to be done: Public finances must be put on a more solid footing; we need a more stable and responsible financial sector at the service of the real economy; we need stronger economic governance and discipline; European governments must pursue their efforts to deliver structural reforms for competitiveness; and we must continue to support our Member States in resolving problems and delivering solutions for Europeans.,detail/en/speech_13_310,429,speech,paragraph,en,0.0615532211959362
1761032,2,"Today the European Commission adopted an action plan aimed at creating a maritime transport area without borders in Europe. This plan includes several legislative measures, including a proposal aimed at simplifying administrative formalities based on Community regulations and recommendations to Member States for reducing the administrative burdens imposed on shipping companies.",detail/en/ip_09_85,380,press,subheader,en,0.01624098792672157
1525622,24,"South-East Brabant: STIMULUS, Programme Management, P.O. Box 2085, 5600 CB Eindhoven, Tel.: 31-40-2653590.",detail/en/ip_97_155,106,press,paragraph,en,9.829760529100895e-4
684764,18,"Finally, while all this goes on, the existing EU institutions and Treaties remain in force and will continue to function. There is no meltdown in Europe. We have had institutional setbacks, even crises in the past. Yet the world has kept turning. We remain open for business and determined to engage with the rest of the world.",detail/en/speech_05_313,327,speech,paragraph,en,0.05232269689440727
629416,13,"Together, we have succeeded in delivering a Framework Programme that meets the objectives we set out from the beginning: ambition and excellence, a good balance between continuity and novelty, and a strong basis for simplified rules and procedures.",detail/en/speech_06_761,248,speech,paragraph,en,0.02240646071732044
1348535,3,"The European Commission has released €3 million from the European Development Fund to support transport and logistics for the repatriation of up to 45,000 Angolan refugees from Namibia (€1 million) and Zambia (€2 million). The aid will be channelled through the Commission's Humanitarian Aid Office (ECHO) and implemented by the International Organisation for Migration (IOM).",detail/en/ip_04_1059,376,press,paragraph,en,0.00149182707536965
851838,44,I wish to add that any suggestions or comments regarding these two issues -cross-border membership and insurance against insolvency - would be extremely welcome.,detail/en/speech_98_234,161,speech,paragraph,en,0.00430754711851477
1613354,10,"In total, €5.5 million of EU humanitarian aid has been allocated to respond to the immediate needs. This includes €3.2 million newly allocated funds, and more than €2.3 million redirected funds from ongoing humanitarian projects.",detail/en/mex_23_963,229,news,paragraph,en,0.02696284279227256
1093814,4,European personalities urge EU leaders to back Erasmus,detail/en/ip_12_1192,54,press,paragraph,en,0.00298195495270192
1766774,1,EUROBAROMETER: Europeans support greater cooperation with neighbouring countries,detail/en/ip_07_1264,80,press,subheader,en,0.00110750668682158
251524,48,My third priority is to enhance EU international action and added value on AMR in order to continue having a strong voice at international level.,detail/en/speech_16_3827,145,speech,paragraph,en,0.03767265006899834
264046,1,European research for 21st century global challenges,detail/en/speech_16_5713,52,speech,paragraph,en,0.27699002623558044
1698214,11,"The European Commission has granted clearance under the EU Merger Regulation to the acquisition of sole control of Aero Invest 1 S.p.A. (Aereo) of Italy by Cinven Limited of the UK. Cinven is a private equity investment company. Aero indirectly controls Avio S.p.A (Avio), which in turn controls a group of companies operating in the aerospace and defence industry. The operation was examined under the simplified merger review procedure.",detail/en/mex_06_1009,438,news,paragraph,en,0.00439285300672054
1689870,15,"Public bodies produce, collect and share vast amounts of information, such as meteorological, traffic and financial data, digital maps or tourist information. This valuable Public Sector Information can be the basis of new added value services, but it is often difficult for businesses and individuals to re-use it. The EU's Public Sector Information Directive of 2003 enhances the re-use of such information across the EU. Transposition of the Directive has now been completed in all 27 EU Member States, as the European Commission has now closed an infringement case against Belgium for non-transposition of the Directive. The Commission is currently evaluating the corresponding national laws in preparation of a review of the Public Sector Information Directive which is due by the end of 2008. It has launched a public consultation towards this aim, which is open until 31 July 2008.",detail/en/mex_08_0626,888,news,paragraph,en,0.02138739265501499
2103900,1,EC/HUNGARY NEGOTIATIONS IN VIEV OF THE CONCLUSION OF A EUROPEAN AGREEMENT,detail/en/ip_91_477,73,press,title,en,0.00118118152022361
1760313,1,State aid: Commission authorises Austrian temporary aid scheme to grant compatible aid of up to €500 000,detail/en/ip_09_454,104,press,subheader,en,0.00675546191632747
1648224,6,February 2014 compared with January 2014 - Production in construction up by 0.1% in both euro area and EU28,detail/en/mex_14_0422,107,news,paragraph,en,0.03409101068973541
596060,14,"All forecasts regarding global seafood consumption and aquaculture converge around a few simple facts and figures. There is growing demand for seafood worldwide not only due to population growth but also because per capita consumption of seafood is expected to grow between now and 2030 by 50%. With wild fish capture facing a number of severe constraints, aquaculture appears to be the only viable option to meet this growing demand. According to the FAO, global aquaculture production will have to double by 2030 to keep pace with the demand. This represents, in absolute terms, an increase of almost 40 million tons.",detail/en/speech_07_719,619,speech,paragraph,en,0.00451459223404526
1119097,17,"Approximately half (51%) of SMEs consider tax rebates, grants and loans as the best policy measures to support energy efficiency investments.",detail/en/ip_12_316,141,press,paragraph,en,0.00316328485496342
322942,75," The core of ""sustainable intensification"" will be the smarter and more efficient use of all resources, i.e improved management of the land and what goes into it, based on better information. This is where the importance of sensors and smart machinery comes into play.",detail/en/speech_15_7948,269,speech,paragraph,en,0.3102380335330963
1614070,40,"ERS is a lead smelting facility. Trafigura is an independent commodity trader specialising in the oil, minerals and metals markets.",detail/en/mex_23_523,131,news,paragraph,en,9.02590632904321e-4
896452,14,Commission makes additional proposals to fight high energy prices and ensure security of supply,detail/en/ip_22_7065,95,press,paragraph,en,0.01103143114596605
311997,283,"As long as the banking sector remains under national control it will remain fragmented, with serious risks for the EMU.",detail/en/speech_15_5687,119,speech,paragraph,en,0.01360146794468164
1770792,1,EU to deploy Elections Observation Mission to Nicaragua,detail/en/ip_06_1166,55,press,subheader,en,0.00283666630275547
1771587,1,Commissioner Louis Michel joins High Level Panel on restructuring the UN,detail/en/ip_06_432,72,press,subheader,en,0.00191140687093138
1694423,6,Energy Commissioner Andris Piebalgs welcomed today the positive outcome of the electricity suppliers surveillance system deployed this summer being ready to act in the event of any major supply disruptions.,detail/en/mex_07_0831,206,news,paragraph,en,6.71417627017945e-4
718577,36,"In general, existing European legislation in the area of electronic communications mentions the issue of accessibility for persons with disabilities in several Directives. The full potential of this legislation to improve the current situation has not yet been realised. As new ICT technologies arrive and new legislation is developed, there is a considerable risk of creating additional barriers if accessibility by persons with disabilities is not considered. This is why ensuring access to new mobile communications and to new digital television services is a major challenge ahead of us.",detail/en/speech_04_96,591,speech,paragraph,en,0.1879502385854721
42021,6,"As to the current market situation, despite a decline in recent months, fertiliser prices are still historically very high, which may result in a lower use in 2023.",detail/en/speech_23_942,164,speech,paragraph,en,0.00101885828189551
1183437,4,"The European Commission has approved under the EU Merger Regulation the proposed acquisition of Alcon by Novartis, both pharmaceutical companies from Switzerland. The decision is conditional upon Novartis' commitments to divest several products in the ophthalmological pharmaceutical and consumer vision care areas in the European Economic Area (EEA) or in specific Member States. In the light of the commitments, the Commission concluded that the transaction would not significantly impede effective competition in the EEA or any substantial part of it.",detail/en/ip_10_1042,554,press,paragraph,en,0.00309463590383529
1861592,5,"Minimising morbidity and mortality due to antimicrobial resistant infections,",detail/en/speech_01_542,77,speech,list,en,0.0837627723813057
132740,2,"Dear Ministers, Commissioner, Ladies and gentlemen,",detail/en/speech_20_3137,51,speech,paragraph,en,0.04610686004161835
789635,55,"Its weakness is that it can be slow to adapt. Although, when it does, it does with remarkable thoroughness.",detail/en/speech_01_514,107,speech,paragraph,en,0.14218297600746155
1012773,15,Mobility Partnerships provide a flexible and non-legally binding framework for ensuring that the movement of people between the EU and a third country can be managed effectively. They form part of the global migration approach developed by the EU in recent years (IP/11/1369 and MEMO/11/800).,detail/en/ip_14_1109,292,press,paragraph,en,4.007252573501318e-4
71928,7,"Tackling the impact of demographic change is ultimately about ensuring that nowhere and no one is left behind. This very real sensation can lead to a loss of faith in democracy and democratic institutions. We are all aware of the challenges facing democracy, in the European Union and globally. Just last weekend, as co-chair of the Conference on the Future of Europe, I was privileged to receive the proposals of the Conference Plenary, which were based on the extensive work done by citizens. They are asking policy-makers at the EU-level to follow-up on a number of critical issues. Crucially one of these proposals emphasises demographic change. For citizens, addressing this issue is, and I quote, “a critical ingredient of Europe's overall resilience”. Citizens call on the EU institutions to ensure support to people throughout the entire lifecycle and to aim at all generations. I informed citizens that I am sparing no effort to deliver, given that addressing demographic change effectively underpins all the other priorities for the future of the European Union. Without such an approach, our efforts to implement our priorities under the Green Deal and the Digital Transition cannot be impactful.",detail/en/speech_22_8116,1207,speech,paragraph,en,0.3063553273677826
1890068,4,"Medical equipment: sophisticated medical equipment such as scanners, machines for magnetic resonance imaging, tomography or dental care and ophthalmology",detail/en/ip_15_5440,153,press,list,en,0.00273510953411459
793026,21,So the question that we have to tackle today is this: how can we organise democracy beyond the national level and in a Union that is expanding across the European continent?,detail/en/speech_01_440,173,speech,paragraph,en,0.02885621413588524
492311,18,"So my goal is to invest in this process so that ICT can support the daily life of every older European, but of course only if they choose to use it.",detail/en/speech_11_294,148,speech,paragraph,en,0.3328746557235718
1121292,2,Hungary: Commission continues accelerated infringement procedure on independence of the data protection supervisor and measures affecting the judiciary and asks additional information on central bank's independence,detail/en/ip_12_222,214,press,paragraph,en,0.2893386483192444
386825,43,It is not just the tax burden that is unsustainable: tax collection procedures are often unnecessarily complex. Just consider that it can take up to 50 working days to complete an income declaration.,detail/en/speech_13_866,199,speech,paragraph,en,0.02114865183830261
166910,97,"I can assure you that we – and I personally – will continue to work tirelessly to nurture and strengthen this relationship, supporting your efforts towards a more prosperous future that seeks greater development, stability and peace for all.",detail/en/speech_19_7227,241,speech,paragraph,en,0.08767281472682953
1549859,9,"These initiatives are part of the Commission's broader effort to improve health and safety standards at the workplace throughout Europe. In this context, the Commission has started an in-depth review and update of the existing legislation in January 2017.",detail/en/statement_18_6083,255,statement,paragraph,en,0.02336529456079006
1912185,6,Demersal fisheries (close to the sea floor),detail/en/ip_05_1018,43,press,list,en,0.0016938344342634
564684,31,"Second, on the institutional side, territorial cohesion requires more involvement of Members States on territorial issues within the Council. I have started this debate in the Acores. The introduction of territorial cohesion into the Treaty may open a possibility to strengthen the legitimacy of these meetings of Ministers responsible for regional development, gradually progressing toward a more formal political agenda for European cohesion policy.",detail/en/speech_08_651,451,speech,paragraph,en,0.01226844824850559
1795813,4,"State aid: Commission approves modified €25 billion Italian guarantee scheme to support self-employed workers, SMEs and mid-caps affected by coronavirus outbreak",detail/en/mex_20_1111,161,news,subheader,en,6.162423524074256e-4
1413882,15,(pg WHO-PCDD/F-TEQ/g fat or product),detail/en/ip_02_959,36,press,paragraph,en,0.02524060197174549
388021,63,"If we can link regions, countries – East and West – then this can only drive competitiveness for everyone in Europe, to the benefit of citizens and business.",detail/en/speech_13_821,157,speech,paragraph,en,0.08938033133745193
1759918,1,Financial services sector pay: Commission sets out principles on remuneration of risk-taking staff in financial institutions,detail/en/ip_09_674,124,press,subheader,en,0.00133221177384257
73180,20,"In some, but not all Member States defamation is still a criminal offence that carries a prison sentence.",detail/en/speech_22_2706,105,speech,paragraph,en,0.05195453390479088
1187940,9,"The Commission was notified in 2003 by a complainant that several public hospitals in Greece are rejecting offers from suppliers of medical equipment that bear the CE certification marking, such as medical gloves and threads used for operations. CE is a mandatory conformity mark on many products placed on the EU Internal Market and certifies that a product has met EU consumer safety, health or environmental requirements. The CE marking is particularly important for medical equipment, as the common standards ensure safety and health protection for patients and users and guarantee the free movement of such equipment across the EU.",detail/en/ip_10_814,636,press,paragraph,en,0.00368269253522157
964940,8,"Qualcomm is a leading semiconductors company, which develops and supplies integrated circuits for mobile devices, notably cellular baseband chips. Qualcomm also licenses the rights to its intellectual property portfolio, including rights to patents which are essential to the implementation within wireless production of cellular communication standards.",detail/en/ip_18_347,354,press,paragraph,en,0.06531991064548492
545172,15,"Indeed, why should we promote scientific research in Africa when many African children cannot read?",detail/en/speech_09_397,99,speech,paragraph,en,0.00748736876994371
624338,22,"However, rather than accelerating, the pace of reforms has slowed down. Even if some changes have been put in place, such as in the electoral process, the legal framework of the judiciary and the police, or in parts of the business environment, there are key reforms which remain to be implemented.",detail/en/speech_07_69,298,speech,paragraph,en,0.12597402930259705
1261177,9,the deduction from the taxable income of the cooperative bonuses ( ristorni) distributed to members,detail/en/ip_08_953,99,press,paragraph,en,0.01462002005428075
336675,8,We cannot turn a blind eye. And we cannot carry on as if it were business as usual.,detail/en/speech_15_4455,83,speech,paragraph,en,0.3303067982196808
176678,5,"So all of our policies need to play their part, in supporting a strong European industry. We need to invest in modern infrastructure, in research, in skills. We have to break down the barriers that get in the way of a true single market for services, and in digital markets.",detail/en/speech_19_7028,274,speech,paragraph,en,0.6056713461875916
254872,24,And too few Europeans feel equipped with the skills to go it alone as entrepreneurs,detail/en/speech_16_5873,83,speech,paragraph,en,0.20056039094924927
1772946,1,2006 – The European Year of Workers' mobility,detail/en/ip_05_817,45,press,subheader,en,6.060952437110245e-4
1873266,1,"The €15 million venture debt loan will mainly fund the research and development activities of CrowdFarming, a Spain-based company with a strong presence in France, Germany, Austria, and Italy that facilitates direct sales of food between EU farmers and consumers.",detail/en/ip_23_4448,263,press,list,en,4.134656919632107e-4
283360,22,"Of course all of this very much complements the Scientific Advisory Mechanism set up by my colleague Carlos Moedas, which the JRC is pleased to support.",detail/en/speech_16_5359,152,speech,paragraph,en,2.3203017190098765e-4
452452,17,"So I expect us to come stronger again out of the current difficulties, by seizing this opportunity to reform, based on the common values that I just mentioned.",detail/en/speech_12_305,159,speech,paragraph,en,0.10157203674316406
34819,36,"To give you an example, we know that almost a third of the Facility funding for healthcare will drive the digitalisation of health systems.",detail/en/speech_23_2409,139,speech,paragraph,en,0.05825081840157509
676929,9,"In May, I met many of you at the European Summit of Regions and Cities hosted by the Committee of the Regions in Wrocław. There, I talked about two major elements of the new cohesion policy after 2006: its governance system with a greater role for regions and cities and the Community Strategic Guidelines for Cohesion – the cornerstone of our new approach to cohesion policy after 2006.",detail/en/speech_05_488,387,speech,paragraph,en,0.00229617464356124
962597,11,"In response to this funding shortfall the Global Covenant, the EU, EIB, EBRD and World Bank Group are announcing a second call today: an Invest4Cities Call to the global investment community. The Call aims to raise an initial US$ 200 million for technical assistance for 400 cities, primarily in the Global South, and US$ 600 million for credit enhancement financing, which combined can catalyze up to US$ 6 billion in green and resilient urban infrastructure – making public funds go further. It will finance low-carbon initiatives and resilience projects such as public transit, e-mobility and bike sharing infrastructure, energy-efficient buildings, clean energy, waste management and flood walls, improving the quality of life for citizens even in the most vulnerable communities. As recently reported by the OECD, in 2012 to 2015, US$ 81.1 billion were already mobilised from the private sector by strategically leveraging official development finance in the form of guarantees and other risk-sharing instruments.",detail/en/ip_18_3511,1018,press,paragraph,en,0.00261001545004546
235713,9,"""We are living a paradox: The achievements of the industrial and information ages are shaping a world to come that is both more dangerous and richer with opportunity than ever before. Whether promise or peril prevails will turn on the choices of humankind.",detail/en/speech_17_5753,256,speech,paragraph,en,0.33686062693595886
476508,15,"We are performing well on our Innovation Union commitments, sticking to the timetable that we set.",detail/en/speech_11_664,98,speech,paragraph,en,0.01048057433217763
1241426,10,For further information http://ec.europa.eu/transport/air/index_en.htm,detail/en/ip_09_501,70,press,paragraph,en,0.00112860882654786
2046203,1,"Intervention by Mr Hans van den Broek Member of the European Commission 53rd Session of the United Nations Commission for Human Rights Geneva, 20 March 1997",detail/en/speech_97_64,156,speech,title,en,6.236090557649732e-4
834215,35,"It is the very nature of intelligence activities that those who are not involved in these activities are not able to confirm, nor deny their existence.",detail/en/speech_00_107,151,speech,paragraph,en,0.06707102060317993
1502151,2,"· Infrastructure charges should be based on the ""user pays"" principle, charging all users of transport facilities (both operators and final customers) for the costs they impose at, or as close as possible to the point of use.",detail/en/ip_98_487,225,press,list,en,0.00562316877767443
1470562,3,Commission opens full investigation into Time Warner/EMI merger,detail/en/ip_00_617,63,press,paragraph,en,0.08280966430902481
906750,8,ENSREG: Basic safety standards directive,detail/en/ip_22_2215,40,press,paragraph,en,3.351375926285982e-4
815865,33,"The countries represented around this table are established democracies with shared values. By supporting East Timor's transition, we invite the future State to join the family of democratically governed countries.",detail/en/speech_00_489,214,speech,paragraph,en,0.00854271836578846
114958,26,"Lastly, we discussed the Health Technology Assessment Regulation.",detail/en/speech_21_7334,65,speech,paragraph,en,7.833376876078546e-4
1253106,3,"Competition Commissioner Neelie Kroes said: ""Thanks to extensive and fruitful cooperation between the Spanish authorities and the Commission, the Spanish fund for acquisition of financial assets has been properly designed to boost market confidence and avoid distortions of competition. The decision, once again, shows that state aid rules are part of the solution for the financial crisis.""",detail/en/ip_08_1630,391,press,paragraph,en,0.00571039412170648
1957851,9,Speech by Charlie McCreevy: “Music licensing for the 21st Century” at the Music Publishers' Congress,detail/en/mex_06_1003,100,news,list,en,0.02030478417873382
590024,23,"Fortunately or less, the entire process is very strongly influenced by the political regional context, which doesn't make Mr Olmert's and Mr Abbas' position any easier.",detail/en/speech_08_29,168,speech,paragraph,en,0.03960128501057625
672591,15,"It is most impressive that, over the last few years, the Turkish government has pursued the reform process first and foremost in the interest of you, the people of Turkey, and not just in order to meet the requirements of Brussels, Paris or London. This, in my view, is the strongest guarantee of success. Obviously, the famous accession criteria are instrumental in such a process. We can call them the Copenhagen criteria – since they were decided upon in that city in 1993 – but as well we could call them the Ankara criteria or the Kayseri criteria! The European perspective of Turkey is a strong incentive for the continuation of the reforms. But they offer merely a quality fuel for the engine: those who start the engine, are in the driving seat and push on the pedals are and always will be the Turks themselves. In the final analysis, it all depends on you.",detail/en/speech_05_587,866,speech,paragraph,en,0.00681922072544693
410430,35,"It committed to ensure ""that all financial markets, products and participants are regulated"". Real progress has been made on financial regulatory reform, for example through Basel 3, but further work is needed, for example, to address non-bank actors (shadow banking);",detail/en/speech_13_321,268,speech,paragraph,en,0.00120500067714601
91463,9,"I have three daughters who are about your age. And like any parent, when I imagine their future, I like to think of one that's joyful. I like to think of them walking through the countryside in summer, stopping by a field to watch a skylark rise – not huddled inside for safety against the heat. I think of them living in an open, fair democracy, combining a happy home life with a fulfilling career, perhaps with the help of an AI assistant that they can trust to help them manage their lives. I think of them feeling free as they walk down the street – not always conscious of being watched by a face recognition system that will take away their opportunities if they put a foot out of line.",detail/en/speech_21_7926,693,speech,paragraph,en,0.47482195496559143
949034,6,"In addition to the Joint Summit Statement, which demonstrates the breadth and depth of EU-China cooperation, a number of other concrete deliverables were agreed at the Summit, including:",detail/en/ip_19_2055,186,press,paragraph,en,0.1662835329771042
1394022,59,"Our Direct Budgetary Aid has been motivated by the fact that Israel withholds Palestinian tax receipts amounting to approximately US$ 30 million/month. In this context, it was necessary to preserve the PA administrative structures and to enable it to deliver basic services, while at the same time using our assistance to promote reform and improved management. It is equally clear that once the Israeli authorities will resume the transfer payments on a stable and regular basis, the EU will seek to return gradually to more targeted forms of financial assistance.",detail/en/ip_03_199,565,press,paragraph,en,0.02421143651008606
433558,5,"Top Level Conference on Cyber Security of Industrial Control Systems and Smart Grids/Amsterdam,",detail/en/speech_12_732,95,speech,paragraph,en,0.05410703644156456
328884,82,Those are just two examples of questions that could be asked — and are being asked — on the subject of social security coordination rules in Europe.,detail/en/speech_15_6644,148,speech,paragraph,en,5.996052641421556e-4
1883051,3,promoting convergence in Member States' economic performance.,detail/en/ip_20_170,61,press,list,en,0.13183313608169556
1604772,65,"More information is available on the Commission's competition website, in the public case register under the case number M.11256.",detail/en/mex_23_4751,129,news,paragraph,en,0.00677289441227912
1415559,3,"The EU-Chile Association Agreement to be initialled in Brussels 10th June, 1700 hours",detail/en/ip_02_841,85,press,paragraph,en,0.00277653126977384
868907,7,"I would like to thank Bertrand de Maigret, the Association for Monetary Union of Europe and Euromoney for inviting me to address you today. This conference on European economic and monetary union is very timely. The introduction of the euro on 1 January 1999 will be the biggest event in the life of the international monetary system since the end of the Bretton Woods system 25 years ago. I hope that your participation in today's discussions will help you to face the challenges and therefore to benefit from the opportunities that the euro will bring.",detail/en/speech_97_187,554,speech,paragraph,en,0.00116190884727984
1773362,1,President Barroso Congratulates New Iraqi Prime Minister on his Appointment,detail/en/ip_05_406,75,press,subheader,en,0.04606181755661964
612600,30,It leads to questions such as:,detail/en/speech_07_343,30,speech,paragraph,en,0.2065233439207077
1535069,1,"The European Union strongly condemns Russia's unprovoked and unjustified war of aggression against Ukraine. We call on Russia to immediately end this war. We stand in solidarity with the Ukrainian people. We are united in our support for Ukraine's sovereignty and territorial integrity. We are also united to defend our shared values, including democracy, respect for human rights, global peace and stability, and the rules-based international order.",detail/en/statement_22_4543,450,statement,paragraph,en,0.02315671928226947
1851200,26,A Community Lisbon Action Plan to focus the work that is needed to be complemented by National Lisbon Action Plans. These should be developed by Member States only after broad consultation of stakeholders and their Parliaments.,detail/en/speech_05_67,227,speech,list,en,0.00811788905411958
1085292,4,EU Prize awards excellence in health journalism for the 4th time,detail/en/ip_13_63,64,press,paragraph,en,6.254910840652883e-4
1627849,11,"The European Commission has approved a €200,000 Belgian regional scheme to support agricultural and aquaculture sectors in the Brussels-Capital region in the context of the coronavirus outbreak. The scheme was approved under the State aid Temporary Framework adopted by the Commission on 19 March 2020, as amended on 3 April 2020. The support with be accessible to companies of all sizes active in this sector in the Brussels-Capital region. The public support, which will take the form of direct grants, aims at ensuring that those companies which are experiencing cash difficulties due to the coronavirus outbreak have liquidity for their activities during and after the outbreak. The Commission found that the measure is in line with the conditions set out in the Temporary Framework. The Commission concluded that the measure is necessary, appropriate and proportionate to remedy a serious disturbance in the economy of a Member State, in line with Article 107(3)(b) TFEU and the conditions set out in the Temporary Framework. On this basis, the Commission approved the measure under EU State aid rules. Executive Vice-President Margrethe Vestager, in charge of competition policy, said: “This €200,000 scheme will support companies active in agricultural and aquaculture sectors in the Brussels-Capital region, which are currently experiencing difficulties due to the coronavirus outbreak. It will help these companies cover their immediate liquidity needs to support them in continuing their crucial activities during these challenging times. Our work with Member States continues and ensures that national support measures can be put in place in a coordinated and effective way, in line with EU rules.” The full press release is available online. (For more information: Arianna Podesta – Tel. +32 229 87024; Giulia Astuti – Tel.: +32 229 55344; Maria Tsoni – Tel.: +32 229 90526)",detail/en/mex_20_754,1886,news,paragraph,en,0.29548484086990356
1799223,2,State aid: Commission approves support for production of electricity from renewable energy sources and for electro-intensive users in Lithuania,detail/en/mex_19_261,143,news,subheader,en,0.00162016996182501
1088652,7,"Second, Member States will be allowed to offer a cash accounting option to small businesses with a turnover less than €2 million a year. This means that these SMEs will not have to pay the VAT until it has been received by the customer, thereby avoiding cash-flow problems for them.",detail/en/ip_12_1377,282,press,paragraph,en,0.04185887053608894
76447,33,"So globalisation will be reshaped by this crisis. We need a new and more secure globalisation, not a revival of protectionism. And the balance will not be an easy one to find.",detail/en/speech_22_1969,175,speech,paragraph,en,0.18230485916137695
567548,17,Mergers and acquisitions involving EU and Turkish companies have increased dramatically. Major European companies have long-standing and well-established relations with Turkish partners in all sectors of the economy. Turkish companies are becoming increasingly active in the EU. The recent Turkish acquisitions of EU companies in sectors such as foodstuffs and electric appliances are a good illustration of this.,detail/en/speech_08_581,413,speech,paragraph,en,0.00195394409820437
1338167,7,"The EQUAL programme involves the European Union and Member State governments co-financing innovation projects. The EU contributes approximately €3.2bn, with €2.2bn provided by public authorities. The Warsaw conference results are drawn from first round projects, which started in 2001. Results from the 2,000 partnerships from all 25 EU Member States involved in the second round, which began in 2004, will follow from 2007.",detail/en/ip_05_212,424,press,paragraph,en,0.01770167425274849
722190,5,Inauguration of the Global IPv6 Services for the Scientific Community,detail/en/speech_04_18,69,speech,paragraph,en,0.08894534409046173
72099,49,"So that no one is left behind when we build a healthier, more secure future.",detail/en/speech_22_8121,76,speech,paragraph,en,0.21371859312057495
1797476,7,Vice-President Šefčovič chairing the 3rd round of political trilateral gas talks with Russia and Ukraine,detail/en/mex_19_5612,104,news,subheader,en,0.0013906005769968
734436,16,The Lisbon strategy is now at a turning point. All actors in the EU system -- the Commission and the Member States working together -- must face their responsibilities and play their part in delivering the reforms they have agreed on.,detail/en/speech_03_392,234,speech,paragraph,en,0.048952367156744
366163,4,Common European Asylum System: challenges and perspectives,detail/en/speech_14_244,58,speech,paragraph,en,4.0330944466404617e-4
512523,17,"In this case, the Integrated Maritime Policy (IMP) can bring concrete and valuable benefit to the European economy as a whole but also to the maritime sectors in our Members States.",detail/en/speech_10_583,181,speech,paragraph,en,2.513275539968163e-4
633486,10,The energy challenge,detail/en/speech_06_671,20,speech,paragraph,en,0.00218235841020941
239145,70,This is why I have increased our investment in education in emergencies by six times in the last two years.,detail/en/speech_17_5647,107,speech,paragraph,en,0.00181834457907825
1917015,22,risk characterisations for these pollutants;,detail/en/ip_03_1278,44,press,list,en,0.00422300025820732
926623,9,"Space technology, data and services have become indispensable in the daily lives of Europeans and play an essential role in preserving many strategic interests. Major investments by the EU have enabled progress that no Member State could have achieved on its own.",detail/en/ip_20_2449,263,press,paragraph,en,0.33339816331863403
